dim,pct_gradient,pct_variance_sizing,pct_resampling,pct_index_set,total_time,pct_idx_add,pct_idx_drop,pct_idx_restart,pct_idx_clip,n_runs
10,9.175144736184823,15.996738428180858,50.30697182355853,24.5211450120758,0.5417373332486022,4.3729697127540925,77.93384496008024,17.53146077836302,0.16172454880264162,5
50,10.474961486457067,15.264684201320112,48.24831775667682,26.012036555546,0.6004336748505011,4.675875798192957,78.00877841138617,17.162769265302792,0.1525765251180714,5
100,13.88184140572739,14.167696148085469,44.861710986259865,27.088751459927277,0.6142281869368162,4.616485826576312,78.76122256819164,16.467445381854095,0.15484622337794812,5
